precision,recall,threshold
1.0,0.43283582089552236,0.9934101700782776
1.0,0.4253731343283582,0.993476927280426
1.0,0.417910447761194,0.9937790632247925
1.0,0.41044776119402987,0.994982123374939
1.0,0.40298507462686567,0.9951865673065186
1.0,0.39552238805970147,0.995494544506073
1.0,0.3880597014925373,0.9961357712745667
1.0,0.3805970149253731,0.996432900428772
1.0,0.373134328358209,0.9964630603790283
1.0,0.3656716417910448,0.9964646100997925
1.0,0.3582089552238806,0.9968005418777466
1.0,0.35074626865671643,0.997376561164856
1.0,0.34328358208955223,0.9975760579109192
1.0,0.3358208955223881,0.9976854920387268
1.0,0.3283582089552239,0.9978097081184387
1.0,0.3208955223880597,0.997900664806366
1.0,0.31343283582089554,0.997909665107727
1.0,0.30597014925373134,0.9979357719421387
1.0,0.29850746268656714,0.9980605244636536
1.0,0.291044776119403,0.998077929019928
1.0,0.2835820895522388,0.9982951879501343
1.0,0.27611940298507465,0.9983993768692017
1.0,0.26865671641791045,0.9984263777732849
1.0,0.26119402985074625,0.9984686374664307
1.0,0.2537313432835821,0.9985553026199341
1.0,0.2462686567164179,0.9986732006072998
1.0,0.23880597014925373,0.998678982257843
1.0,0.23134328358208955,0.9986840486526489
1.0,0.22388059701492538,0.9987035393714905
1.0,0.21641791044776118,0.9987922310829163
1.0,0.208955223880597,0.9988183379173279
1.0,0.20149253731343283,0.998836100101471
1.0,0.19402985074626866,0.9988396763801575
1.0,0.1865671641791045,0.998852550983429
1.0,0.1791044776119403,0.9988695383071899
1.0,0.17164179104477612,0.9989489912986755
1.0,0.16417910447761194,0.9989611506462097
1.0,0.15671641791044777,0.9992210268974304
1.0,0.14925373134328357,0.9992610812187195
1.0,0.1417910447761194,0.9993162751197815
1.0,0.13432835820895522,0.9993499517440796
1.0,0.12686567164179105,0.9993553757667542
1.0,0.11940298507462686,0.9993825554847717
1.0,0.11194029850746269,0.9994809627532959
1.0,0.1044776119402985,0.9995447993278503
1.0,0.09701492537313433,0.9996047616004944
1.0,0.08955223880597014,0.99967360496521
1.0,0.08208955223880597,0.9996978044509888
1.0,0.07462686567164178,0.999771773815155
1.0,0.06716417910447761,0.9997912645339966
1.0,0.05970149253731343,0.9998224973678589
1.0,0.05223880597014925,0.9998416304588318
1.0,0.04477611940298507,0.9998521208763123
1.0,0.03731343283582089,0.999907374382019
1.0,0.029850746268656716,0.999918520450592
1.0,0.022388059701492536,0.9999407529830933
1.0,0.014925373134328358,0.999968945980072
1.0,0.007462686567164179,0.9999940395355225
1.0,0.0,
