precision,recall,threshold
0.42948717948717946,1.0,1.1112747415609192e-05
0.43086816720257237,1.0,1.1505206202855334e-05
0.432258064516129,1.0,1.164824607258197e-05
0.4336569579288026,1.0,1.2229342246428132e-05
0.43506493506493504,1.0,1.231770875165239e-05
0.4364820846905538,1.0,1.2818204595532734e-05
0.43790849673202614,1.0,1.3012073395657353e-05
0.43934426229508194,1.0,1.328754206042504e-05
0.4407894736842105,1.0,1.4136168829281814e-05
0.44224422442244227,1.0,1.443955443392042e-05
0.44370860927152317,1.0,1.5062414604471996e-05
0.44518272425249167,1.0,1.528470966150053e-05
0.44666666666666666,1.0,1.5481686205021106e-05
0.44816053511705684,1.0,1.5645842722733505e-05
0.44966442953020136,1.0,1.5914598407107405e-05
0.4511784511784512,1.0,1.6539965145057067e-05
0.4527027027027027,1.0,1.7599808415980078e-05
0.4542372881355932,1.0,1.771305687725544e-05
0.4557823129251701,1.0,1.7938837117981166e-05
0.45733788395904434,1.0,1.7946937077795155e-05
0.4589041095890411,1.0,1.9102493752143346e-05
0.46048109965635736,1.0,2.0757870515808463e-05
0.46206896551724136,1.0,2.081063939840533e-05
0.46366782006920415,1.0,2.2057087335269898e-05
0.4652777777777778,1.0,2.24834348045988e-05
0.46689895470383275,1.0,2.3507174773840234e-05
0.46853146853146854,1.0,2.4836666852934286e-05
0.47017543859649125,1.0,2.644811502250377e-05
0.47183098591549294,1.0,2.7805792342405766e-05
0.4734982332155477,1.0,2.7877395041286945e-05
0.475177304964539,1.0,2.8119684429839253e-05
0.47686832740213525,1.0,2.9174716473789886e-05
0.4785714285714286,1.0,2.9928049116279e-05
0.48028673835125446,1.0,3.074820415349677e-05
0.48201438848920863,1.0,3.185873356414959e-05
0.48375451263537905,1.0,3.325717261759564e-05
0.4855072463768116,1.0,3.5226024920120835e-05
0.48727272727272725,1.0,3.5423094232100993e-05
0.48905109489051096,1.0,3.63582257705275e-05
0.4908424908424908,1.0,3.770047624129802e-05
0.49264705882352944,1.0,3.8104612031020224e-05
0.4944649446494465,1.0,3.899275907315314e-05
0.4962962962962963,1.0,4.1018545744009316e-05
0.49814126394052044,1.0,4.26714941568207e-05
0.5,1.0,4.312132659833878e-05
0.50187265917603,1.0,4.505360993789509e-05
0.5037593984962406,1.0,4.538991197478026e-05
0.5056603773584906,1.0,4.540479130810127e-05
0.5075757575757576,1.0,4.832815830013715e-05
0.5095057034220533,1.0,5.047876766184345e-05
0.5114503816793893,1.0,5.338194750947878e-05
0.5134099616858238,1.0,5.409355799201876e-05
0.5153846153846153,1.0,5.684659845428541e-05
